Simulation,D1,D2,K,O,best_order,best_delay1,best_delay2,best_mse,best_k,best_mae,best_r2,best_aic,best_bic,k_lower_limit,k_upper_limit,abs_error_order,abs_error_delay1,abs_error_delay2,abs_error_k
83,19.617128311190758,23.91954962199088,0.4218169546220451,2.7808208693750203,2.820073518534896,30.8576371850211,27.41134874548014,0.060026238374095535,0.4784319783594714,0.19496285273094113,0.2445217471071125,4.515259589666755,7.130380106508015,0.31158902382254383,0.6452749328963989,0.03925264915987592,11.240508873830343,3.491799123489262,0.05661502373742627
84,20.65737035078928,23.40822958026547,-4.23354099621065,1.6244037677533925,2.3083536956620807,21.360104570823893,24.2544208730721,0.06066804417705332,-4.441458587994544,0.19022287373807364,0.9756465022286764,5.589428071120892,8.204548587962151,-4.5806766158020595,-4.302240560187028,0.6839499279086882,0.702734220034614,0.8461912928066297,0.20791759178389402
85,20.62658447911963,15.910171023686416,1.212800397770479,4.9503235830925405,4.0634680804342045,22.375504471847133,16.870485900320787,0.05933449249963689,1.312682127342772,0.193712891845679,0.8704106326171308,3.3445711224793513,5.959691639320611,1.2121933420499735,1.4131709126355705,0.886855502658336,1.7489199927275045,0.9603148766343708,0.09988172957229291
86,28.47792462212965,12.943053645431064,0.6129995046649128,3.8361466112546623,5.028502866818188,30.94573233289722,11.322750674552715,0.05652018277378397,0.567755907539036,0.1906857320212749,0.6509680482240864,-1.5633225181890111,1.0517979986522485,0.4852756797482186,0.6502361353298535,1.192356255563526,2.4678077107675698,1.620302970878349,0.04524359712587678
87,6.759856487158686,18.086906289798208,3.713536217110232,2.067629419732839,2.423398572087143,7.4478409058580475,18.51780122474267,0.07291310385741824,3.7817740398034045,0.22117365394979868,0.9863770787626428,24.158406303327865,26.773526820169124,3.693599206659631,3.869948872947178,0.3557691523543043,0.6879844186993616,0.43089493494446174,0.06823782269317258
88,24.488107512239367,31.3941154187778,2.861589650856331,1.701839702669531,2.6150185484903146,25.785467098323387,31.647980008986952,0.12796637865161542,2.5033098080839054,0.29855295764233214,0.8283120821795624,80.97082435602056,83.58594487286182,2.277198176983573,2.7294214391842377,0.9131788458207835,1.2973595860840206,0.253864590209151,0.35827984277242564
89,1.1319704814814031,85.77157085074577,-4.906168220331892,2.490867639426142,1.9599049093922054,1.3058225307218585,87.84520535948269,0.614235737321653,-3.4133049361851326,0.5195101425894879,0.9656031652817206,239.40055846843012,242.0156789852714,-3.541116580289165,-3.2854932920811004,0.5309627300339366,0.1738520492404554,2.073634508736916,1.4928632841467597
90,9.590214191470295,11.936058036866598,3.9314255386125296,4.77177814161405,5.018825035924137,9.987880272690536,12.261506943713115,0.07138128668052456,3.9365378250393066,0.21804895832958116,0.9895391498477591,22.01391064227539,24.62903115911665,3.8562375815919445,4.016838068486669,0.24704689431008742,0.3976660812202404,0.3254489068465176,0.0051122864267769685
91,10.199478717055172,17.7493935682578,4.072521167108789,2.1280689653940494,2.8255083330062005,10.521881019393957,17.987159374101914,0.11966693546782274,3.7327790548415263,0.28658249444010914,0.9759648122630669,74.19824748290105,76.81336799974231,3.6165607872725825,3.84899732241047,0.6974393676121511,0.3224023023387854,0.23776580584411278,0.3397421122672628
92,44.84927799971774,43.94745397416409,-4.323736993828788,1.6956016491167247,3.0007462962492175,27.875747109904058,34.078518703919,0.05502696071532793,-2.4213625324882218,0.18711477855843406,0.8979690542077929,-4.2675502148634905,-1.6524296980222308,-2.583293728015396,-2.2594313369610477,1.3051446471324928,16.973530889813684,9.868935270245089,1.9023744613405666
93,33.88910349691287,6.437328006722964,-2.706202402478084,2.7096196305938065,3.7900406467135133,33.51111550524633,7.620186994235475,0.0963798297777495,-2.620629144331458,0.23877300724400355,0.9645384729408141,52.34029198052366,54.95541249736492,-2.7203210594131764,-2.5209372292497396,1.0804210161197068,0.3779879916665365,1.1828589875125104,0.08557325814662597
94,24.005606947932392,63.65885637502652,1.115445006871596,1.8234419510699809,2.303237790258997,40.07150703848713,72.48339351973921,0.057272247010769745,1.7012439455899935,0.18907022847412042,0.696702661782132,-0.2282672062455049,2.386853310595755,1.4785478563813372,1.9239400347986497,0.47979583918901625,16.065900090554734,8.824537144712693,0.5857989387183975
95,20.75083901779726,51.264036211767234,1.2500501715112478,1.3557648588903248,1.429493793785701,12.968533518761687,41.84704386247704,0.0578052999879238,0.9189611855435588,0.18951653206267907,0.7481486060206584,0.7074276736528873,3.322548190494147,0.8131794116713051,1.0247429594158124,0.07372893489537624,7.782305499035575,9.416992349290197,0.331088985967689
96,21.598787299823016,5.57318256807048,-0.1637583400588482,4.097774809692055,5.0812108875498865,17.368422664323862,4.7447102346990775,0.0584055244416508,-0.16326410185552725,0.1903528521691282,0.15991750592752407,1.750759208493264,4.365879725334524,-0.23750429621752345,-0.08902390749353105,0.9834360778578315,4.2303646354991535,0.8284723333714021,0.0004942382033209514
97,2.247930684592575,71.41534606472123,-3.685969406506047,2.4169305604882534,2.893943507509943,2.510793434778151,74.73432137397707,0.31545210042747146,-3.186510558822843,0.37596689556787033,0.9695963976739673,172.09699231007528,174.71211282691655,-3.2984589405884903,-3.0745621770571954,0.4770129470216897,0.26286275018557603,3.3189753092558334,0.49945884768320425
98,9.206256777513772,47.06137594988104,1.5368137008044869,2.714454797562212,2.1565664684619685,11.96248076336993,52.67135046282323,0.05676896376582281,1.743886100172746,0.18321948371626054,0.9429855936111126,-1.1197333244550691,1.4953871923861906,1.6588127914742365,1.8289594088712553,0.5578883291002437,2.756223985856158,5.609974512942188,0.20707239936825905
99,7.747758197132498,16.88763011514675,-2.292510209372267,2.9293673918582495,3.964149011006973,8.065536256160847,17.13809016647255,0.0620480415112466,-2.2465530630571537,0.1955051708236384,0.9730804328979173,7.861104286056673,10.476224802897931,-2.3206860980084896,-2.172420028105818,1.0347816191487236,0.317778059028349,0.2504600513258026,0.045957146315113384
100,43.394236841704696,16.771640204708092,-4.856063280021772,2.117001926060766,2.949024645203953,43.96898712608085,17.373538024829394,0.21136393997163694,-4.161692701758197,0.3755252424714227,0.9317636201380968,131.65403017649538,134.26915069333666,-4.385132513237345,-3.938252890279049,0.832022719143187,0.5747502843761509,0.6018978201213017,0.694370578263575
